BASIN,SUB-BASIN,CADASTRAL,GWSI SITE ID,REG 55 No.,LATITUDE (NAD27),LONGITUDE (NAD27),SITE ELEVATION,WL DATE 2018,WL 2018,WL DATE 2008,WL 2008,WL CHANGE
PHOENIX AMA,EAST SALT RIVER,A-03-04 17BAA,333642111580801,618225,N 33° 36' 40.6'',W 111° 58' 7.3'',1414,1/11/2018,379,2/15/2008,403.6,24.6
PHOENIX AMA,EAST SALT RIVER,A-03-04 25BBB,333448111542801,626825,N 33° 34' 47.72'',W 111° 54' 28.57'',1351,2/8/2018,305.9,2/11/2008,331.2,25.3
PHOENIX AMA,EAST SALT RIVER,A-03-05 21BBA,333546111511201,800809,N 33° 35' 45.1'',W 111° 51' 9.4'',1435,12/14/2017,264.6,12/12/2007,282.4,17.8
PHOENIX AMA,EAST SALT RIVER,A-03-05 25CAB,333427111475701,600650,N 33° 34' 26.1'',W 111° 47' 53.8'',1555,12/14/2017,411.6,12/11/2007,434.1,22.5
PHOENIX AMA,EAST SALT RIVER,A-04-03 13BAA,334154112001401,503959,N 33° 41' 53.7'',W 112° 0' 17.1'',1615,2/12/2018,491.8,12/11/2007,496.3,4.5
PHOENIX AMA,EAST SALT RIVER,A-04-03 36AAA1,333917111594501,606354,N 33° 39' 17.6'',W 111° 59' 45'',1503,12/11/2017,384,12/12/2007,377.8,-6.2
PHOENIX AMA,EAST SALT RIVER,A-04-04 13AAB1,334150111533901,626834,N 33° 41' 48.59'',W 111° 53' 39.74'',1945,2/8/2018,814.1,2/13/2008,819.3,5.2
PHOENIX AMA,EAST SALT RIVER,A-04-04 13CCC,334104111542501,602769,N 33° 41' 3.4'',W 111° 54' 24.6'',1798,12/12/2017,683.8,2/15/2008,685,1.2
PHOENIX AMA,EAST SALT RIVER,A-05-04 05DCC2,334804111580601,800785,N 33° 48' 4.69'',W 111° 58' 6.59'',2000,12/12/2017,816.6,12/11/2007,811.8,-4.8
PHOENIX AMA,EAST SALT RIVER,A-05-04 17BCD1,334646111583301,600030,N 33° 46' 42.69'',W 111° 58' 29.82'',1956,2/20/2018,806.2,2/13/2008,800.7,-5.5
PHOENIX AMA,EAST SALT RIVER,A-05-04 33DAA,334359111563401,600117,N 33° 43' 58.54'',W 111° 56' 34.51'',1976,2/8/2018,848.2,2/13/2008,850,1.8
PHOENIX AMA,EAST SALT RIVER,A-06-02 25BDD1,335010112063001,633646,N 33° 50' 8.4'',W 112° 6' 32.8'',1822,12/21/2017,304.8,12/12/2007,301.3,-3.5
PHOENIX AMA,EAST SALT RIVER,A-06-03 16BBB,335216112034601,506979,N 33° 52' 16.89'',W 112° 3' 45.79'',2010,12/21/2017,271.4,2/15/2008,174.5,-96.9
PHOENIX AMA,EAST SALT RIVER,D-01-04 03BBB2,332240111564201,617852,N 33° 22' 40.3'',W 111° 56' 38.4'',1182,11/2/2017,89.5,1/8/2008,103,13.5
PHOENIX AMA,EAST SALT RIVER,D-01-04 08ACC1,332123111581401,517597,N 33° 21' 23.2'',W 111° 58' 13.6'',1275,1/4/2018,195.5,12/12/2007,221.1,25.6
PHOENIX AMA,EAST SALT RIVER,D-01-04 10BDD2,332125111561201,582989,N 33° 21' 27'',W 111° 56' 13.5'',1195,1/2/2018,86.6,12/13/2007,101.1,14.5
PHOENIX AMA,EAST SALT RIVER,D-01-04 12ACC,332125111540601,617861,N 33° 21' 24.6'',W 111° 54' 6.5'',1188,12/28/2017,110.3,1/8/2008,117.2,6.9
PHOENIX AMA,EAST SALT RIVER,D-01-05 10ADD,332127111492801,624351,N 33° 21' 25.6'',W 111° 49' 26.1'',1212,12/15/2017,102.3,12/12/2007,113.1,10.8
PHOENIX AMA,EAST SALT RIVER,D-01-05 14AAB,332058111483901,634676,N 33° 20' 57.4'',W 111° 48' 38.3'',1224,12/15/2017,149.8,12/13/2007,156.6,6.8
PHOENIX AMA,EAST SALT RIVER,D-01-05 15CDD2,332008111495801,617083,N 33° 20' 7.13'',W 111° 49' 56.92'',1218,2/7/2018,135.2,2/12/2008,153.4,18.2
PHOENIX AMA,EAST SALT RIVER,D-01-05 17DDA,332019111513101,625830,N 33° 20' 18.8'',W 111° 51' 30.6'',1201,12/15/2017,95.1,12/12/2007,106.4,11.3
PHOENIX AMA,EAST SALT RIVER,D-01-05 35ADC,331800111483501,618622,N 33° 17' 57.17'',W 111° 48' 31.15'',1232,11/3/2017,118.1,1/11/2008,143.2,25.1
PHOENIX AMA,EAST SALT RIVER,D-01-06 11CDD2,332102111424501,620513,N 33° 21' 2'',W 111° 42' 44.5'',1295,4/24/2018,194.4,12/27/2007,225.8,31.4
PHOENIX AMA,EAST SALT RIVER,D-01-06 24CCC2,331918111421101,620517,N 33° 19' 17.9'',W 111° 42' 11.2'',1312,4/1/2018,182,12/27/2007,194.3,12.3
PHOENIX AMA,EAST SALT RIVER,D-01-07 30CBC,331846111411901,620519,N 33° 18' 41.9'',W 111° 41' 9'',1325,4/25/2018,211.8,12/27/2007,249.4,37.6
PHOENIX AMA,EAST SALT RIVER,D-01-08 30DAA PZ1,331848111334901,615222,N 33° 18' 51.1'',W 111° 33' 49.1'',1489,12/15/2017,307,1/2/2008,325.2,18.2
PHOENIX AMA,EAST SALT RIVER,D-01-08 30DAA PZ2,331848111334902,615222,N 33° 18' 51.1'',W 111° 33' 49.1'',1489,12/15/2017,306.9,1/2/2008,318,11.1
PHOENIX AMA,EAST SALT RIVER,D-01-10 35DBA,331803111172901,628140,N 33° 18' 3.1'',W 111° 17' 27.1'',2040,12/13/2017,47.8,12/13/2007,55.9,8.1
PHOENIX AMA,EAST SALT RIVER,D-01-11 34BCB UNSURV,331810111134501,600936,N 33° 18' 9.6'',W 111° 13' 45.7'',2180,12/5/2017,15.6,12/13/2007,12.6,-3
PHOENIX AMA,EAST SALT RIVER,D-02-06 06ADA,331713111462001,620524,N 33° 17' 13.9'',W 111° 46' 20.4'',1264,4/25/2018,157.3,12/27/2007,165.9,8.6
PHOENIX AMA,EAST SALT RIVER,D-02-07 12DDD,331548111345801,607979,N 33° 15' 47.3'',W 111° 34' 57.6'',1457,12/21/2017,223.8,1/2/2008,264.1,40.3
PHOENIX AMA,EAST SALT RIVER,D-02-07 17DDD,331456111390501,801577,N 33° 14' 55.9'',W 111° 39' 4.4'',1384,1/9/2018,174.9,1/2/2008,197.8,22.9
PHOENIX AMA,EAST SALT RIVER,D-02-07 22BBC,331446111380001,609473,N 33° 14' 46.68'',W 111° 38' 0.58'',1402,2/7/2018,198.7,2/12/2008,226.5,27.8
PHOENIX AMA,EAST SALT RIVER,D-02-07 25DDD3,331313111350301,612290,N 33° 13' 12.5'',W 111° 35' 3.3'',1464,1/8/2018,281.9,1/11/2008,285.8,3.9
PHOENIX AMA,EAST SALT RIVER,D-02-07 27DDA,331324111370001,615228,N 33° 13' 23.8'',W 111° 37' 0.5'',1427,1/4/2018,265.8,1/2/2008,263.1,-2.7
PHOENIX AMA,EAST SALT RIVER,D-02-08 33DAA,331245111314201,608535,N 33° 12' 44.8'',W 111° 31' 42.2'',1524,12/12/2017,323.4,1/2/2008,343.4,20
PHOENIX AMA,EAST SALT RIVER,D-02-08E07DDD,331550111334801,619742,N 33° 15' 49.5'',W 111° 33' 46.7'',1480,12/21/2017,235.8,1/2/2008,286.9,51.1
PHOENIX AMA,EAST SALT RIVER,D-02-09 36DBD,331236111223901,615235,N 33° 12' 40.5'',W 111° 22' 33.5'',1750,1/10/2018,531.9,12/13/2007,548.4,16.5
PHOENIX AMA,EAST SALT RIVER,D-02-10 21ADB,331440111192401,615236,N 33° 14' 39.6'',W 111° 19' 22.9'',1903,12/5/2017,566,12/13/2007,558.5,-7.5
PHOENIX AMA,EAST SALT RIVER,D-03-08 10ABB,331127111310201,603378,N 33° 11' 26.7'',W 111° 31' 7.2'',1531,12/11/2017,321.1,1/2/2008,340.1,19
PHOENIX AMA,EAST SALT RIVER,D-03-08 26AAA,330846111302801,615294,N 33° 8' 45.8'',W 111° 29' 27.8'',1537,12/11/2017,314.8,1/2/2008,330.8,16
PHOENIX AMA,EAST SALT RIVER,D-03-09 09DCD PZ1,331042111254301,,N 33° 10' 40.5'',W 111° 25' 43.1'',1628,1/10/2018,412,1/2/2008,427.4,15.4
PHOENIX AMA,EAST SALT RIVER,D-03-09 09DCD PZ2,331042111254302,,N 33° 10' 40.5'',W 111° 25' 43.1'',1628,1/10/2018,411.6,1/2/2008,428.7,17.1
PHOENIX AMA,EAST SALT RIVER,D-03-09 20DAA,330916111262001,610703,N 33° 9' 16.5'',W 111° 26' 20'',1595,1/10/2018,370.2,1/11/2008,387.7,17.5
PHOENIX AMA,EAST SALT RIVER,D-03-09 34AAA,330753111241901,619399,N 33° 7' 55.4'',W 111° 24' 17.5'',1612,12/11/2017,383.2,1/11/2008,397.7,14.5
PHOENIX AMA,EAST SALT RIVER,D-04-08 02CCC,330617111302201,610414,N 33° 6' 15.1'',W 111° 30' 24.1'',1532,12/11/2017,239.1,1/9/2008,240.5,1.4
PHOENIX AMA,EAST SALT RIVER,D-04-09 05AAB2,330704111262601,612176,N 33° 7' 5.3'',W 111° 26' 29'',1550,12/11/2017,319.8,1/11/2008,331.9,12.1
PHOENIX AMA,EAST SALT RIVER,D-04-09 05AAD,330652111262001,,N 33° 6' 56.6'',W 111° 26' 20.3'',1551,12/20/2017,313.3,11/14/2007,325.2,11.9
PHOENIX AMA,FOUNTAIN HILLS,A-02-07 02BAA,333309111362501,600880,N 33° 33' 10'',W 111° 36' 24.6'',1382,12/7/2017,63.1,12/28/2007,62,-1.1
PHOENIX AMA,FOUNTAIN HILLS,A-03-06 15ABA,333639111433101,604786,N 33° 36' 38.6'',W 111° 43' 30.5'',1674,1/10/2018,329.7,2/15/2008,319.9,-9.8
PHOENIX AMA,FOUNTAIN HILLS,A-03-06 23DCB2,333505111422101,604787,N 33° 35' 7.9'',W 111° 42' 27.5'',1518,1/10/2018,180.2,1/4/2008,175.1,-5.1
PHOENIX AMA,FOUNTAIN HILLS,A-03-07 06CDA,333746111403101,,N 33° 37' 44.7'',W 111° 40' 33.4'',1415,12/13/2017,32.1,12/13/2007,38.3,6.3
PHOENIX AMA,FOUNTAIN HILLS,A-05-07 32CBC1,334355111395101,510880,N 33° 43' 56'',W 111° 39' 52.4'',1549,12/13/2017,85.8,12/13/2007,70.1,-15.7
PHOENIX AMA,FOUNTAIN HILLS,A-05-07 32CBC2,334354111395001,,N 33° 43' 55'',W 111° 39' 51.4'',1547,12/13/2017,57.5,12/13/2007,58,0.5
PHOENIX AMA,FOUNTAIN HILLS,A-06-05 10DDA1,335227111491701,,N 33° 52' 28'',W 111° 49' 17.39'',3305,1/8/2018,55.4,12/14/2007,68.2,12.8
PHOENIX AMA,HASSAYAMPA,B-01-04 05AAA,332745112404501,802329,N 33° 27' 46.04'',W 112° 40' 43.55'',1139,11/8/2017,231,11/5/2007,223.9,-7.1
PHOENIX AMA,HASSAYAMPA,B-01-04 08AAA,332654112403801,802331,N 33° 26' 53.8'',W 112° 40' 37.9'',1093,1/10/2018,220.6,12/10/2007,205,-15.6
PHOENIX AMA,HASSAYAMPA,B-01-05 15CBB1,332541112454501,636568,N 33° 25' 35'',W 112° 45' 44.7'',980,12/8/2017,48.3,12/11/2007,39.3,-9
PHOENIX AMA,HASSAYAMPA,B-01-05 27BBC,332416112454301,639586,N 33° 24' 16.1'',W 112° 45' 44.09'',977,12/7/2017,74.6,12/11/2007,73.2,-1.4
PHOENIX AMA,HASSAYAMPA,B-01-06 03BBC,332740112515801,800798,N 33° 27' 44.1'',W 112° 51' 53.8'',1069,12/18/2017,96.9,12/11/2007,103.1,6.2
PHOENIX AMA,HASSAYAMPA,B-01-06 11BCA,332648112504401,629598,N 33° 26' 46.79'',W 112° 50' 44'',1041,12/19/2017,93.2,12/11/2007,90.6,-2.6
PHOENIX AMA,HASSAYAMPA,B-01-06 23DCD,332427112501301,808647,N 33° 24' 25.89'',W 112° 50' 15'',987,12/15/2017,151.6,12/11/2007,155.2,3.6
PHOENIX AMA,HASSAYAMPA,B-02-04 07CCC2,333122112424101,517029,N 33° 31' 22.5'',W 112° 42' 41.4'',1233,12/27/2017,206.9,12/10/2007,208.4,1.5
PHOENIX AMA,HASSAYAMPA,B-02-05 25BAB,332924112433301,588466,N 33° 29' 33.5'',W 112° 43' 25.1'',1149,1/10/2018,152.2,12/10/2007,151.8,-0.4
PHOENIX AMA,HASSAYAMPA,B-02-05 29DAC,332858112470701,804481,N 33° 28' 58.3'',W 112° 47' 6.6'',1127,12/4/2017,145.8,12/10/2007,145.3,-0.5
PHOENIX AMA,HASSAYAMPA,B-02-06 05DAA,333237112530501,629184,N 33° 32' 39.7'',W 112° 53' 4.4'',1201,1/9/2018,243.1,12/10/2007,341.7,98.6
PHOENIX AMA,HASSAYAMPA,B-02-06 09CBB,333147112530001,617571,N 33° 31' 47.2'',W 112° 53' 2.29'',1175,1/5/2018,218.6,12/10/2007,299.7,81.1
PHOENIX AMA,HASSAYAMPA,B-02-07 12CBB,333146112560801,802455,N 33° 31' 45.59'',W 112° 56' 8.8'',1194,1/4/2018,182.4,12/10/2007,220.9,38.5
PHOENIX AMA,HASSAYAMPA,B-03-04 07BBB,333724112423601,517028,N 33° 37' 23.8'',W 112° 42' 37'',1400,12/28/2017,179.9,1/11/2008,190,10.1
PHOENIX AMA,HASSAYAMPA,B-03-06 30BAD,333442112544001,636337,N 33° 34' 42.7'',W 112° 54' 41.09'',1322,1/4/2018,365.9,12/10/2007,449.4,83.5
PHOENIX AMA,HASSAYAMPA,B-03-06 35AAA,333353112500201,524266,N 33° 33' 56.29'',W 112° 50' 1.89'',1285,12/12/2017,339.8,12/10/2007,384.1,44.3
PHOENIX AMA,HASSAYAMPA,B-04-04 13CBD,334112112371601,,N 33° 41' 10.3'',W 112° 37' 15'',1570,12/5/2017,333.8,12/13/2007,329.3,-4.5
PHOENIX AMA,HASSAYAMPA,B-04-05 01CBA,334306112433801,516563,N 33° 43' 7.01'',W 112° 43' 36.67'',1601,11/8/2017,334.8,11/5/2007,332.1,-2.7
PHOENIX AMA,HASSAYAMPA,B-04-05 07CBB,334212112485101,516564,N 33° 42' 10.8'',W 112° 48' 53.1'',1580,12/29/2017,350.8,12/14/2007,353.8,3
PHOENIX AMA,HASSAYAMPA,B-04-05 22AAA,334056112445001,516565,N 33° 40' 55.9'',W 112° 44' 47.6'',1525,12/22/2017,281.5,12/14/2007,287.5,6
PHOENIX AMA,HASSAYAMPA,B-04-06 04DBD,334259112522001,505244,N 33° 43' 1.2'',W 112° 52' 21.2'',1700,12/29/2017,463.8,12/13/2007,467.4,3.6
PHOENIX AMA,HASSAYAMPA,B-05-04 20CCC,334514112422001,504783,N 33° 45' 14.5'',W 112° 42' 22'',1700,12/12/2017,408.7,12/13/2007,391.4,-17.3
PHOENIX AMA,HASSAYAMPA,B-05-04 24CCD,334513112380501,801046,N 33° 45' 12.5'',W 112° 38' 5.9'',1720,12/12/2017,434.1,12/13/2007,419.8,-14.3
PHOENIX AMA,HASSAYAMPA,B-05-05 09DAC,334713112464901,537998,N 33° 47' 13.5'',W 112° 46' 48.79'',1841,12/15/2017,529.7,12/13/2007,530.8,1.1
PHOENIX AMA,HASSAYAMPA,B-05-05 13AAA,334654112433001,510003,N 33° 46' 54.5'',W 112° 43' 31.7'',1790,12/12/2017,504.2,12/13/2007,491.6,-12.6
PHOENIX AMA,HASSAYAMPA,B-05-06 25BDC,334452112502801,609851,N 33° 44' 49.5'',W 112° 50' 25.5'',1720,1/3/2018,459.8,1/11/2008,463.7,3.9
PHOENIX AMA,HASSAYAMPA,B-05-07 22DBD,334530112582201,619272,N 33° 45' 30.29'',W 112° 58' 22.79'',1980,1/8/2018,419.5,12/13/2007,422.3,2.8
PHOENIX AMA,HASSAYAMPA,B-06-04 02CCC,335303112391601,,N 33° 53' 0.9'',W 112° 39' 15.7'',1970,12/15/2017,192.6,1/4/2008,182.5,-10.1
PHOENIX AMA,HASSAYAMPA,B-06-08 20ADC,335124113063701,614493,N 33° 50' 54.3'',W 113° 6' 37.4'',2199,10/30/2017,258.2,11/7/2007,259.9,1.7
PHOENIX AMA,HASSAYAMPA,C-01-05 03BAA1,332236112452001,,N 33° 22' 38.4'',W 112° 45' 19.7'',931,12/7/2017,102.5,12/11/2007,91.2,-11.3
PHOENIX AMA,HASSAYAMPA,C-01-06 12AAD,332137112490001,598717,N 33° 21' 37.5'',W 112° 48' 59.75'',905,12/13/2017,92.9,11/5/2007,88.1,-4.8
PHOENIX AMA,HASSAYAMPA,C-01-07 14BBB,332053112570801,604464,N 33° 20' 53.2'',W 112° 57' 9.8'',939,1/3/2018,262.2,12/11/2007,242.3,-19.9
PHOENIX AMA,HASSAYAMPA,C-02-05 08ABA,331637112470901,604278,N 33° 16' 39.81'',W 112° 47' 4.17'',775,1/5/2018,85.7,12/12/2007,40,-45.7
PHOENIX AMA,HASSAYAMPA,C-02-05 16DAA,331518112454801,805914,N 33° 15' 17.5'',W 112° 45' 49.5'',762,12/13/2017,48.2,1/14/2008,23.4,-24.8
PHOENIX AMA,LAKE PLEASANT,A-05-01 10AAB,334750112142901,614032,N 33° 47' 45.6'',W 112° 14' 25.5'',1570,1/8/2018,209.8,1/10/2008,204.7,-5.1
PHOENIX AMA,LAKE PLEASANT,A-05-02 10ABA,334750112082001,614028,N 33° 47' 49.6'',W 112° 8' 24.1'',1655,1/3/2018,274.7,1/10/2008,280.7,6
PHOENIX AMA,LAKE PLEASANT,A-06-01 20DDC,335028112163001,,N 33° 50' 28.5'',W 112° 16' 29.8'',1590,1/18/2018,87.8,1/3/2008,91,3.2
PHOENIX AMA,LAKE PLEASANT,A-07-02 24BDA,335623112063601,565329,N 33° 56' 23.1'',W 112° 6' 37.3'',2160,12/26/2017,68.6,1/14/2008,51.1,-17.5
PHOENIX AMA,RAINBOW VALLEY,C-02-01 19DAA,331423112233501,,N 33° 14' 22.1'',W 112° 23' 30.89'',1107,12/4/2017,334.1,1/3/2008,323.5,-10.6
PHOENIX AMA,RAINBOW VALLEY,C-02-01 20BAD,331435112230201,,N 33° 14' 39.2'',W 112° 22' 59.7'',1130,12/5/2017,350.7,1/3/2008,342.2,-8.5
PHOENIX AMA,RAINBOW VALLEY,C-02-01 28BAB,331356112220901,625636,N 33° 13' 55.4'',W 112° 22' 7.09'',1161,12/5/2017,371,1/3/2008,360.3,-10.7
PHOENIX AMA,RAINBOW VALLEY,C-02-01 33AAA,331300112213201,605576,N 33° 13' 3.4'',W 112° 21' 26.79'',1169,12/5/2017,370.9,12/11/2007,360.8,-10.1
PHOENIX AMA,RAINBOW VALLEY,C-02-01 33CDD,331214112215501,625645,N 33° 12' 18'',W 112° 21' 57.8'',1142,12/5/2017,257.5,12/11/2007,256.5,-1
PHOENIX AMA,RAINBOW VALLEY,C-02-02 10CCC,331545112273201,601928,N 33° 15' 41.59'',W 112° 27' 37.2'',1015,12/13/2017,304.8,1/3/2008,269.3,-35.5
PHOENIX AMA,RAINBOW VALLEY,C-02-02 25CCC,331311112252901,607451,N 33° 13' 5.09'',W 112° 25' 32.5'',1078,12/7/2017,355.7,1/3/2008,315.9,-39.8
PHOENIX AMA,RAINBOW VALLEY,C-02-02 27DCB,331321112265601,616485,N 33° 13' 16.8'',W 112° 27' 6'',1108,1/16/2018,395.5,1/3/2008,352.7,-42.8
PHOENIX AMA,RAINBOW VALLEY,C-03-01 07ACC,331057112235801,,N 33° 10' 54'',W 112° 24' 0.4'',1153,12/7/2017,348,12/13/2007,325.2,-22.8
PHOENIX AMA,RAINBOW VALLEY,C-03-01 19DCC,330846112235501,629000,N 33° 8' 43.1'',W 112° 24' 0.8'',1225,12/8/2017,402.3,12/13/2007,397.2,-5.1
PHOENIX AMA,RAINBOW VALLEY,C-04-01 32CDD,330147112230201,513868,N 33° 1' 47.2'',W 112° 23' 2.29'',1428,12/12/2017,578.1,12/13/2007,581.7,3.6
PHOENIX AMA,RAINBOW VALLEY,D-03-01 07BBB2,331114112181701,615271,N 33° 11' 15.19'',W 112° 18' 15.5'',1272,12/6/2017,436.1,12/11/2007,432.2,-3.9
PHOENIX AMA,RAINBOW VALLEY,D-03-01 31CCC,330700112181801,,N 33° 6' 59.4'',W 112° 18' 18.2'',1214,12/11/2017,370,12/11/2007,364.9,-5.1
PHOENIX AMA,RAINBOW VALLEY,D-04-01 10DCC,330515112144101,,N 33° 5' 14.7'',W 112° 14' 41.6'',1275,12/12/2017,415.1,12/13/2007,408,-7.1
PHOENIX AMA,RAINBOW VALLEY,D-04-01 14CDD,330423112134401,804031,N 33° 4' 22.89'',W 112° 13' 44.2'',1288,12/12/2017,393.2,12/13/2007,385.9,-7.3
PHOENIX AMA,RAINBOW VALLEY,D-04-01 28CDD,330239112155201,600522,N 33° 2' 37.5'',W 112° 15' 45.7'',1338,12/11/2017,440.7,12/13/2007,433.7,-7
PHOENIX AMA,WEST SALT RIVER,A-01-01 06CBB1,332724112181901,608428,N 33° 27' 24'',W 112° 18' 20.2'',995,10/30/2017,104.5,1/8/2008,99.8,-4.7
PHOENIX AMA,WEST SALT RIVER,A-01-01 07CCD,332609112181501,600101,N 33° 26' 9.5'',W 112° 18' 13.9'',987,1/8/2018,83.4,12/11/2007,77.9,-5.5
PHOENIX AMA,WEST SALT RIVER,A-01-01 12BBB,332703112131001,607206,N 33° 27' 5.45'',W 112° 13' 12.99'',1034,12/12/2017,131.8,12/10/2007,115.5,-16.3
PHOENIX AMA,WEST SALT RIVER,A-01-01 19DCD1,332424112173501,,N 33° 24' 23.3'',W 112° 17' 37.1'',965,1/8/2018,43.4,12/11/2007,39,-4.4
PHOENIX AMA,WEST SALT RIVER,A-01-01 21DDA5,332436112151801,607464,N 33° 24' 35.9'',W 112° 15' 17.4'',993,1/8/2018,65.1,12/11/2007,59.7,-5.4
PHOENIX AMA,WEST SALT RIVER,A-01-01 24AAA,332516112121901,608368,N 33° 25' 16'',W 112° 12' 18.79'',1021,10/31/2017,99,1/9/2008,84.6,-14.4
PHOENIX AMA,WEST SALT RIVER,A-01-02 09AAB2,332702112091601,607201,N 33° 27' 4.13'',W 112° 9' 14.72'',1060,12/12/2017,151,12/10/2007,129.7,-21.3
PHOENIX AMA,WEST SALT RIVER,A-01-02 32AAA3,332330112101201,578323,N 33° 23' 29.8'',W 112° 10' 11.6'',1015,10/31/2017,62.1,1/9/2008,51.4,-10.7
PHOENIX AMA,WEST SALT RIVER,A-01-02 33CBD,332254112095001,502420,N 33° 22' 54.09'',W 112° 9' 51.4'',1008,1/18/2018,56,1/8/2008,44.9,-11.1
PHOENIX AMA,WEST SALT RIVER,A-01-02 35DDD,332243112065801,604323,N 33° 22' 41.9'',W 112° 6' 57.59'',1084,1/18/2018,119.4,1/8/2008,103.7,-15.7
PHOENIX AMA,WEST SALT RIVER,A-01-03 18BBC,332600112054801,607207,N 33° 25' 59.63'',W 112° 5' 51.79'',1058,12/12/2017,113.2,12/10/2007,94.4,-18.8
PHOENIX AMA,WEST SALT RIVER,A-01-03 21ACC,332455112031801,626523,N 33° 24' 56.03'',W 112° 3' 17.91'',1081,1/18/2018,93.1,1/8/2008,79.7,-13.4
PHOENIX AMA,WEST SALT RIVER,A-01-03 33ADB,332316112025201,626563,N 33° 23' 17.79'',W 112° 2' 56.79'',1138,11/1/2017,143.5,1/9/2008,132.8,-10.7
PHOENIX AMA,WEST SALT RIVER,A-01-04 18DAD,332532111584001,700244,N 33° 25' 32.12'',W 111° 58' 39.97'',1131,3/13/2018,39.5,2/25/2008,30.6,-8.9
PHOENIX AMA,WEST SALT RIVER,A-01-04 30BDD,332401111591201,700254,N 33° 23' 59.57'',W 111° 59' 10.73'',1139,12/27/2017,52.3,2/25/2008,51.6,-0.7
PHOENIX AMA,WEST SALT RIVER,A-02-01 04CBB2,333238112161601,607248,N 33° 32' 39'',W 112° 16' 17.5'',1076,12/11/2017,159.7,12/13/2007,170.8,11.1
PHOENIX AMA,WEST SALT RIVER,A-02-01 14BBA,333122112140901,617098,N 33° 31' 19.2'',W 112° 14' 1'',1085,10/30/2017,182,1/8/2008,183,1
PHOENIX AMA,WEST SALT RIVER,A-02-01 31DAA,332816112172301,619314,N 33° 28' 18.15'',W 112° 17' 22.15'',1018,10/30/2017,144.8,1/8/2008,136,-8.8
PHOENIX AMA,WEST SALT RIVER,A-02-02 14CBC2,333048112075901,608376,N 33° 30' 47.52'',W 112° 7' 59.95'',1142,10/31/2017,152,1/8/2008,148.2,-3.8
PHOENIX AMA,WEST SALT RIVER,A-02-02 18DDD,333036112111001,607674,N 33° 30' 36.1'',W 112° 11' 9.22'',1121,11/1/2017,198.8,1/8/2008,195.8,-3
PHOENIX AMA,WEST SALT RIVER,A-02-02 26BDC,332919112073901,608377,N 33° 29' 19.45'',W 112° 7' 39.04'',1111,10/31/2017,167.8,2/21/2008,170.8,3
PHOENIX AMA,WEST SALT RIVER,A-02-02 27DCB1,332902112083101,626552,N 33° 29' 1.35'',W 112° 8' 30.16'',1100,2/13/2018,168.4,2/6/2008,144.2,-24.2
PHOENIX AMA,WEST SALT RIVER,A-02-02 28ABB2,332938112093401,626576,N 33° 29' 37.25'',W 112° 9' 33.61'',1113,11/7/2017,183.4,11/6/2007,170.8,-12.6
PHOENIX AMA,WEST SALT RIVER,A-02-03 09CDA,333135112032501,,N 33° 31' 37.96'',W 112° 3' 20.55'',1182,2/7/2018,131.9,2/14/2008,130.9,-1
PHOENIX AMA,WEST SALT RIVER,A-02-04 08BDD,333158111581201,638750,N 33° 31' 57.2'',W 111° 58' 11.1'',1346,12/6/2017,235.8,12/10/2007,228.8,-7
PHOENIX AMA,WEST SALT RIVER,A-02-04 29DAB,332913111575301,633954,N 33° 29' 13.3'',W 111° 57' 51.7'',1241,12/30/2017,24.3,12/12/2007,16.8,-7.5
PHOENIX AMA,WEST SALT RIVER,A-03-01 02CBB,333746112141201,565552,N 33° 37' 47'',W 112° 14' 11'',1190,3/6/2018,327,12/13/2007,374.5,47.5
PHOENIX AMA,WEST SALT RIVER,A-03-01 32DBB,333330112164801,622788,N 33° 33' 29.29'',W 112° 16' 48.79'',1092,3/5/2018,216.8,12/13/2007,230.1,13.3
PHOENIX AMA,WEST SALT RIVER,A-03-01 35ABB,333358112134201,607737,N 33° 33' 59.2'',W 112° 13' 41.7'',1128,10/30/2017,224.4,1/8/2008,230,5.6
PHOENIX AMA,WEST SALT RIVER,A-03-02 06DAA,333756112110201,604120,N 33° 37' 55.72'',W 112° 11' 6.62'',1242,11/7/2017,344.7,11/6/2007,364.8,20.1
PHOENIX AMA,WEST SALT RIVER,A-03-02 08BBA2,333730112110201,618731,N 33° 37' 27.1'',W 112° 10' 52.8'',1236,1/8/2018,331.8,1/2/2008,348.8,17
PHOENIX AMA,WEST SALT RIVER,A-03-02 09DBB,333703112091801,626611,N 33° 37' 1.4'',W 112° 9' 31.49'',1255,11/7/2017,320.1,11/6/2007,339.8,19.7
PHOENIX AMA,WEST SALT RIVER,A-03-02 22BAA,333546112083201,617992,N 33° 35' 46'',W 112° 8' 31.4'',1249,1/8/2018,290.7,1/2/2008,300.5,9.8
PHOENIX AMA,WEST SALT RIVER,A-03-02 24BAB2,333546112064001,626585,N 33° 35' 45.61'',W 112° 6' 38.08'',1275,2/7/2018,309,2/14/2008,315.2,6.2
PHOENIX AMA,WEST SALT RIVER,A-03-02 24CCB,333505112065401,624791,N 33° 35' 2.29'',W 112° 6' 55.9'',1257,1/18/2018,276.2,1/3/2008,281.2,5
PHOENIX AMA,WEST SALT RIVER,A-03-02 25BDA,333434112063201,626600,N 33° 34' 36.62'',W 112° 6' 30.07'',1240,2/8/2018,237.6,2/14/2008,236.8,-0.8
