BASIN,SUB-BASIN,CADASTRAL,GWSI SITE ID,REG 55 No.,LATITUDE (NAD27),LONGITUDE (NAD27),SITE ELEVATION,WL DATE 2018,WL 2018,WL DATE 1998,WL 1998,WL CHANGE
PHOENIX AMA,HASSAYAMPA,B-02-06 20ABA,333028000000000,617320,N 33° 30' 28.79'',W 112° 53' 23.2'',1130,1/8/2018,156.9,10/29/1997,260.6,103.7
PHOENIX AMA,HASSAYAMPA,B-02-06 20BBA,333028000000000,617318,N 33° 30' 28.79'',W 112° 53' 56.49'',1124,1/8/2018,133.4,10/29/1997,256.3,122.9
PHOENIX AMA,HASSAYAMPA,B-02-06 20DAA,333001000000000,617314,N 33° 30' 2.9'',W 112° 53' 4.3'',1118,1/8/2018,125.1,10/29/1997,243.8,118.7
PHOENIX AMA,HASSAYAMPA,B-02-06 21BBA,333028000000000,804552,N 33° 30' 28.7'',W 112° 52' 51.9'',1136,1/8/2018,155,10/30/1997,243.5,88.5
PHOENIX AMA,HASSAYAMPA,B-02-06 21BBB,333028000000000,617445,N 33° 30' 28.7'',W 112° 53' 2.59'',1134,1/8/2018,158.8,10/30/1997,254.8,96
PHOENIX AMA,HASSAYAMPA,B-02-06 21DBB,333001000000000,807733,N 33° 30' 2.2'',W 112° 52' 32.6'',1127,12/13/2017,68.3,10/30/1997,106.2,37.9
PHOENIX AMA,HASSAYAMPA,B-02-06 23AAA,333028000000000,85958,N 33° 30' 28.39'',W 112° 49' 57.5'',1164,12/14/2017,205.2,10/28/1997,263.9,58.7
PHOENIX AMA,HASSAYAMPA,B-02-06 23AAB,333028000000000,604961,N 33° 30' 28.7'',W 112° 50' 10.89'',1160,12/14/2017,197.8,10/28/1997,206.9,9.1
PHOENIX AMA,HASSAYAMPA,B-02-06 23ABA,333028000000000,604959,N 33° 30' 28.7'',W 112° 50' 12.19'',1162,12/14/2017,196.6,10/28/1997,206.3,9.7
PHOENIX AMA,HASSAYAMPA,B-02-06 24BDD,333006000000000,639855,N 33° 30' 5.59'',W 112° 49' 25.6'',1155,12/14/2017,185.2,10/28/1997,181.2,-4
PHOENIX AMA,HASSAYAMPA,B-02-06 29DCC,332846000000000,802144,N 33° 28' 45.8'',W 112° 53' 34.8'',1072,1/10/2018,103.2,11/6/1997,196.3,93.1
PHOENIX AMA,HASSAYAMPA,B-02-06 33CAA,332817000000000,617446,N 33° 28' 18.2'',W 112° 52' 32.7'',1075,12/20/2017,75.6,10/31/1997,200.1,124.5
PHOENIX AMA,HASSAYAMPA,B-02-07 12CBB,333146000000000,802455,N 33° 31' 45.59'',W 112° 56' 8.8'',1194,1/4/2018,182.4,10/29/1997,327.5,145.1
PHOENIX AMA,HASSAYAMPA,B-02-07 22BBB,333027000000000,802146,N 33° 30' 28.79'',W 112° 58' 14.39'',1194,1/4/2018,182.1,10/29/1997,330,147.9
PHOENIX AMA,HASSAYAMPA,B-02-07 22CBB,333003000000000,609082,N 33° 30' 2.09'',W 112° 58' 14.19'',1175,1/4/2018,170.8,10/30/1997,309.2,138.4
PHOENIX AMA,HASSAYAMPA,B-02-07 23ACD,333005000000000,,N 33° 30' 4.9'',W 112° 56' 32.9'',1140,1/4/2018,145.9,10/29/1997,282.1,136.2
PHOENIX AMA,HASSAYAMPA,B-02-07 23BBB,333028000000000,,N 33° 30' 22.9'',W 112° 57' 12.3'',1165,1/4/2018,160.1,10/29/1997,302.5,142.4
PHOENIX AMA,HASSAYAMPA,B-02-07 26ABB,332935000000000,610547,N 33° 29' 36.2'',W 112° 56' 36.29'',1127,1/3/2018,139.4,10/31/1997,269.1,129.7
PHOENIX AMA,HASSAYAMPA,B-02-07 26BAB,332936000000000,802131,N 33° 29' 36.2'',W 112° 56' 55.79'',1133,1/8/2018,142.2,11/20/1997,276.4,134.2
PHOENIX AMA,HASSAYAMPA,B-02-07 27AAB,332934000000000,600199,N 33° 29' 34.59'',W 112° 57' 27.79'',1146,1/2/2018,154.2,10/31/1997,288.6,134.4
PHOENIX AMA,HASSAYAMPA,B-02-07 28BAB,332938000000000,619297,N 33° 29' 36.5'',W 112° 58' 54.7'',1169,12/27/2017,159,11/4/1997,305,146
PHOENIX AMA,HASSAYAMPA,B-02-07 28BDD,332915000000000,619300,N 33° 29' 14.6'',W 112° 58' 46.59'',1155,12/28/2017,156.8,11/4/1997,289.7,132.9
PHOENIX AMA,HASSAYAMPA,B-02-07 28CDA,332911000000000,619302,N 33° 29' 3.3'',W 112° 58' 46.3'',1150,12/28/2017,151.5,11/4/1997,286.3,134.8
PHOENIX AMA,HASSAYAMPA,B-02-07 28DAC2,332901000000000,624948,N 33° 28' 59.59'',W 112° 58' 25.7'',1139,12/29/2017,145.9,11/4/1997,278.6,132.7
PHOENIX AMA,HASSAYAMPA,B-02-07 36ABB,332845000000000,614426,N 33° 28' 44.5'',W 112° 55' 38.59'',1085,1/3/2018,109.4,11/4/1997,228.5,119.1
PHOENIX AMA,HASSAYAMPA,B-02-08 01AAC,333252000000000,501700,N 33° 32' 55.5'',W 113° 1' 36.2'',1380,1/2/2018,360.5,11/3/1997,482.1,121.6
PHOENIX AMA,HASSAYAMPA,B-03-04 07BBB,333724000000000,517028,N 33° 37' 23.8'',W 112° 42' 37'',1400,12/28/2017,179.9,10/24/1997,193.5,13.6
PHOENIX AMA,HASSAYAMPA,B-03-05 04BAD,333810000000000,802180,N 33° 38' 7.5'',W 112° 46' 29.6'',1428,12/28/2017,195,10/21/1997,206.2,11.2
PHOENIX AMA,HASSAYAMPA,B-03-05 10ACD,333707000000000,516562,N 33° 37' 6.8'',W 112° 45' 5.5'',1360,12/27/2017,155.8,10/21/1997,168.7,12.9
PHOENIX AMA,HASSAYAMPA,B-03-05 28BBD,333440000000000,638914,N 33° 34' 40.09'',W 112° 46' 43.2'',1295,12/12/2017,133.6,10/28/1997,138.1,4.5
PHOENIX AMA,HASSAYAMPA,B-03-06 30BAD,333442000000000,636337,N 33° 34' 42.7'',W 112° 54' 41.09'',1322,1/4/2018,365.9,10/29/1997,451,85.1
PHOENIX AMA,HASSAYAMPA,B-03-06 33DDD,333308000000000,525596,N 33° 33' 8.6'',W 112° 52' 4.09'',1232,12/13/2017,277.4,10/29/1997,368,90.6
PHOENIX AMA,HASSAYAMPA,B-03-06 35AAA,333353000000000,524266,N 33° 33' 56.29'',W 112° 50' 1.89'',1285,12/12/2017,339.8,10/28/1997,382.5,42.7
PHOENIX AMA,HASSAYAMPA,B-03-07 26BBD,333440000000000,520438,N 33° 34' 41.29'',W 112° 57' 2.59'',1380,1/4/2018,329.9,10/29/1997,468.6,138.7
PHOENIX AMA,HASSAYAMPA,B-04-04 05ADB,334315000000000,614446,N 33° 43' 16.2'',W 112° 40' 51.1'',1498,12/21/2017,220.6,10/24/1997,203.9,-16.7
PHOENIX AMA,HASSAYAMPA,B-04-04 10DAA,334215000000000,517027,N 33° 42' 15'',W 112° 38' 34'',1603,12/21/2017,348.2,10/22/1997,350.6,2.4
PHOENIX AMA,HASSAYAMPA,B-04-04 13CBD,334112000000000,,N 33° 41' 10.3'',W 112° 37' 15'',1570,12/5/2017,333.8,10/27/1997,326.8,-7
PHOENIX AMA,HASSAYAMPA,B-04-04 19BAA,334052000000000,800517,N 33° 40' 49.3'',W 112° 42' 21.4'',1417,12/22/2017,167.4,10/24/1997,173.6,6.2
PHOENIX AMA,HASSAYAMPA,B-04-05 01CBA,334306000000000,516563,N 33° 43' 7.01'',W 112° 43' 36.67'',1601,2/15/2018,335,2/20/1998,329.3,-5.7
PHOENIX AMA,HASSAYAMPA,B-04-05 05ABB,334325000000000,802175,N 33° 43' 25.7'',W 112° 47' 22.5'',1620,12/29/2017,373.6,10/22/1997,378.3,4.7
PHOENIX AMA,HASSAYAMPA,B-04-05 07CBB,334212000000000,516564,N 33° 42' 10.8'',W 112° 48' 53.1'',1580,12/29/2017,350.8,10/21/1997,355.5,4.7
PHOENIX AMA,HASSAYAMPA,B-04-05 22AAA,334056000000000,516565,N 33° 40' 55.9'',W 112° 44' 47.6'',1525,12/22/2017,281.5,10/22/1997,289.3,7.8
PHOENIX AMA,HASSAYAMPA,B-04-05 36CAC,333840000000000,614449,N 33° 38' 38.3'',W 112° 43' 23.7'',1330,12/22/2017,100,10/24/1997,111.2,11.2
PHOENIX AMA,HASSAYAMPA,B-04-06 04DBD,334259000000000,505244,N 33° 43' 1.2'',W 112° 52' 21.2'',1700,12/29/2017,463.8,10/21/1997,468.1,4.3
PHOENIX AMA,HASSAYAMPA,B-04-06 21DDA,334013000000000,535408,N 33° 40' 13'',W 112° 52' 8'',1628,1/3/2018,399.2,10/24/1997,404.1,4.9
PHOENIX AMA,HASSAYAMPA,B-04-07 17ABA,334142000000000,635513,N 33° 41' 46.5'',W 112° 59' 39.29'',2240,1/4/2018,20.4,10/21/1997,15,-5.4
PHOENIX AMA,HASSAYAMPA,B-05-04 16CDB,334615000000000,802186,N 33° 46' 15.1'',W 112° 41' 2.7'',1611,12/12/2017,307,11/25/1997,253.2,-53.8
PHOENIX AMA,HASSAYAMPA,B-05-04 20CCC,334514000000000,504783,N 33° 45' 14.5'',W 112° 42' 22'',1700,12/12/2017,408.7,11/25/1997,380,-28.7
PHOENIX AMA,HASSAYAMPA,B-05-04 24CCD,334513000000000,801046,N 33° 45' 12.5'',W 112° 38' 5.9'',1720,12/12/2017,434.1,11/25/1997,408.7,-25.4
PHOENIX AMA,HASSAYAMPA,B-05-05 09DAC,334713000000000,537998,N 33° 47' 13.5'',W 112° 46' 48.79'',1841,12/15/2017,529.7,10/23/1997,531.3,1.6
PHOENIX AMA,HASSAYAMPA,B-05-05 13AAA,334654000000000,510003,N 33° 46' 54.5'',W 112° 43' 31.7'',1790,12/12/2017,504.2,11/25/1997,484.3,-19.9
PHOENIX AMA,HASSAYAMPA,B-05-05 14ADD,334631000000000,,N 33° 46' 32.79'',W 112° 44' 30.79'',1772,12/12/2017,486.9,11/25/1997,476.2,-10.7
PHOENIX AMA,HASSAYAMPA,B-05-05 14BBB,334652000000000,515967,N 33° 46' 52.2'',W 112° 45' 26.1'',1809,12/15/2017,514.4,10/23/1997,509,-5.4
PHOENIX AMA,HASSAYAMPA,B-05-05 15BCB,334638000000000,532399,N 33° 46' 37.29'',W 112° 46' 30.5'',1800,12/15/2017,523.7,10/23/1997,525.3,1.6
PHOENIX AMA,HASSAYAMPA,B-05-06 10CDD,334703000000000,629322,N 33° 47' 1.8'',W 112° 52' 19.1'',1919,12/16/2017,654,10/21/1997,657.9,3.9
PHOENIX AMA,HASSAYAMPA,B-05-06 23CBD,334516000000000,503734,N 33° 45' 27.6'',W 112° 51' 32.29'',1785,12/20/2017,535.8,10/21/1997,540.4,4.6
PHOENIX AMA,HASSAYAMPA,B-05-06 25BDC,334452000000000,609851,N 33° 44' 49.5'',W 112° 50' 25.5'',1720,1/3/2018,459.8,10/21/1997,464.8,5
PHOENIX AMA,HASSAYAMPA,B-05-07 10DDC2,334656000000000,,N 33° 47' 2.4'',W 112° 58' 12.39'',1980,1/4/2018,169.4,10/20/1997,168,-1.4
PHOENIX AMA,HASSAYAMPA,B-05-07 22DBD,334530000000000,619272,N 33° 45' 30.29'',W 112° 58' 22.79'',1980,1/8/2018,419.5,10/20/1997,424.7,5.2
PHOENIX AMA,HASSAYAMPA,B-05-08 25ABD,334503000000000,619275,N 33° 45' 4.8'',W 113° 2' 30.6'',2243,1/9/2018,57.1,10/20/1997,18.3,-38.8
PHOENIX AMA,HASSAYAMPA,B-06-04 02CCC,335303000000000,,N 33° 53' 0.9'',W 112° 39' 15.7'',1970,12/15/2017,192.6,12/3/1997,177.2,-15.4
PHOENIX AMA,HASSAYAMPA,B-06-04 03ABB1,335353000000000,,N 33° 53' 52.2'',W 112° 39' 39.79'',2000,12/13/2017,166.4,11/26/1997,140.1,-26.3
PHOENIX AMA,HASSAYAMPA,B-06-04 03ABB2,335353000000000,,N 33° 53' 52.09'',W 112° 39' 40.7'',2000,12/13/2017,154.1,11/26/1997,135.1,-19
PHOENIX AMA,HASSAYAMPA,B-06-04 03BAB,335354000000000,,N 33° 53' 53.9'',W 112° 40' 1.89'',1876,12/13/2017,17.4,11/26/1997,16.4,-1
PHOENIX AMA,HASSAYAMPA,B-06-04 03BAC2,335343000000000,,N 33° 53' 41.9'',W 112° 39' 56.5'',1880,12/13/2017,20.7,11/26/1997,17.7,-3.1
PHOENIX AMA,HASSAYAMPA,B-06-04 03DBD,335315000000000,521056,N 33° 53' 12.39'',W 112° 39' 39.09'',1853,12/13/2017,48.3,12/3/1997,31.4,-16.9
PHOENIX AMA,HASSAYAMPA,B-06-04 10ABA,335255000000000,,N 33° 52' 56.59'',W 112° 39' 31.6'',1998,12/13/2017,180.9,11/26/1997,169.8,-11.1
PHOENIX AMA,HASSAYAMPA,B-06-04 11DBB2,335233000000000,,N 33° 52' 32.5'',W 112° 38' 38.7'',1945,12/14/2017,166.8,11/26/1997,162.5,-4.3
PHOENIX AMA,HASSAYAMPA,B-06-04 11DDA,335215000000000,509790,N 33° 52' 13.3'',W 112° 38' 16.7'',1960,12/11/2017,253,12/1/1997,249.4,-3.6
PHOENIX AMA,HASSAYAMPA,B-06-04 13ABC,335203000000000,635608,N 33° 52' 2.7'',W 112° 37' 34.4'',2010,12/11/2017,354.2,12/1/1997,374.2,20
PHOENIX AMA,HASSAYAMPA,B-06-04 13DCD,335120000000000,632601,N 33° 51' 24.2'',W 112° 37' 31.5'',1970,12/12/2017,486.9,10/23/1997,441.1,-45.8
PHOENIX AMA,HASSAYAMPA,B-06-04 14AAB2,335206000000000,634461,N 33° 52' 5.1'',W 112° 38' 24.7'',1950,12/8/2017,245.9,12/1/1997,240,-5.9
PHOENIX AMA,HASSAYAMPA,B-06-04 14AAC1,335202000000000,,N 33° 52' 1.28'',W 112° 38' 22.6'',1940,12/8/2017,296.6,12/1/1997,247.2,-49.4
PHOENIX AMA,HASSAYAMPA,B-06-05 26CCC,334936000000000,543252,N 33° 49' 36.59'',W 112° 45' 30.39'',2017,12/20/2017,419.7,10/23/1997,529.8,110.1
PHOENIX AMA,HASSAYAMPA,B-06-07 23DBC,335046000000000,,N 33° 50' 42.7'',W 112° 57' 27.2'',2282,1/8/2018,372.4,10/20/1997,373.1,0.7
PHOENIX AMA,HASSAYAMPA,B-06-08 20ADC,335124000000000,614493,N 33° 50' 54.3'',W 113° 6' 37.4'',2199,10/30/2017,258.2,10/20/1997,263,4.8
PHOENIX AMA,HASSAYAMPA,B-07-03 29DDC,335447000000000,801550,N 33° 54' 47.3'',W 112° 35' 20.2'',2320,1/18/2018,249.9,10/24/1997,254,4.1
PHOENIX AMA,HASSAYAMPA,C-01-05 03BAA1,332236000000000,,N 33° 22' 38.4'',W 112° 45' 19.7'',931,12/7/2017,102.5,11/19/1997,90.8,-11.7
PHOENIX AMA,HASSAYAMPA,C-01-05 03BAA3,332239000000000,611878,N 33° 22' 37.9'',W 112° 45' 19.7'',930,12/7/2017,102,11/19/1997,91.2,-10.8
PHOENIX AMA,HASSAYAMPA,C-01-05 17ABB1,332052000000000,804359,N 33° 20' 51.9'',W 112° 47' 16.79'',863,1/18/2018,72.3,10/31/1997,71.7,-0.6
PHOENIX AMA,HASSAYAMPA,C-01-05 17DDA,332015000000000,802217,N 33° 20' 14.1'',W 112° 46' 48.9'',838,12/13/2017,46.1,10/31/1997,46.8,0.7
PHOENIX AMA,HASSAYAMPA,C-01-05 28AAB,331907000000000,605129,N 33° 19' 8.1'',W 112° 46' 1.2'',787,12/13/2017,83.8,10/22/1997,29.8,-54
PHOENIX AMA,HASSAYAMPA,C-01-06 08ACC1,332027000000000,628079,N 33° 21' 25.89'',W 112° 53' 32.9'',902,2/1/2018,238.6,10/30/1997,206.7,-31.9
PHOENIX AMA,HASSAYAMPA,C-01-06 13CAB,332027000000000,802026,N 33° 20' 27.29'',W 112° 49' 35.59'',890,1/29/2018,223.8,10/30/1997,185.1,-38.7
PHOENIX AMA,HASSAYAMPA,C-01-06 14AAA,332054000000000,608004,N 33° 20' 53.59'',W 112° 50' 0.3'',904,12/13/2017,236.5,10/29/1997,198.1,-38.4
PHOENIX AMA,HASSAYAMPA,C-01-06 14ADB,332038000000000,608003,N 33° 20' 37.79'',W 112° 50' 8.1'',890,1/29/2018,226.4,10/30/1997,172.7,-53.7
PHOENIX AMA,HASSAYAMPA,C-01-06 19BBB,332001000000000,628647,N 33° 20' 0.8'',W 112° 55' 0.3'',898,4/5/2018,242.2,10/27/1997,201.8,-40.4
PHOENIX AMA,HASSAYAMPA,C-01-06 20AAB2,332002000000000,808149,N 33° 20' 1.1'',W 112° 53' 17.6'',875,2/23/2018,210.8,10/27/1997,165.8,-45
PHOENIX AMA,HASSAYAMPA,C-01-06 21BCB,331947000000000,602601,N 33° 19' 47.4'',W 112° 53' 1.6'',870,2/23/2018,201.8,10/28/1997,168.9,-32.9
PHOENIX AMA,HASSAYAMPA,C-01-06 21CBB2,331932000000000,602602,N 33° 19' 34.9'',W 112° 52' 55.5'',864,2/23/2018,200,10/28/1997,165.3,-34.7
PHOENIX AMA,HASSAYAMPA,C-01-07 11BDA,332132000000000,,N 33° 21' 33.4'',W 112° 56' 40.9'',963,2/1/2018,288.8,10/27/1997,268.5,-20.3
PHOENIX AMA,HASSAYAMPA,C-01-07 14BBB,332053000000000,604464,N 33° 20' 53.2'',W 112° 57' 9.8'',939,1/3/2018,262.2,10/29/1997,244.6,-17.6
PHOENIX AMA,HASSAYAMPA,C-02-05 09CBB,331618000000000,628184,N 33° 16' 16.7'',W 112° 46' 46.7'',768,1/18/2018,39.1,10/22/1997,33,-6.1
PHOENIX AMA,HASSAYAMPA,C-02-05 16DAA,331518000000000,805914,N 33° 15' 17.5'',W 112° 45' 49.5'',762,12/13/2017,48.2,10/23/1997,21.8,-26.4
PHOENIX AMA,LAKE PLEASANT,A-05-01 10AAB,334750000000000,614032,N 33° 47' 45.6'',W 112° 14' 25.5'',1570,1/8/2018,209.8,10/20/1997,215.3,5.5
PHOENIX AMA,LAKE PLEASANT,A-05-02 04CAB,334814000000000,623553,N 33° 48' 13.5'',W 112° 9' 46.8'',1615,1/4/2018,214.7,10/24/1997,214.1,-0.6
PHOENIX AMA,LAKE PLEASANT,A-05-02 10ABA,334750000000000,614028,N 33° 47' 49.6'',W 112° 8' 24.1'',1655,1/3/2018,274.7,10/20/1997,285.7,11
PHOENIX AMA,LAKE PLEASANT,A-06-01 36BCC,334915000000000,619541,N 33° 49' 14.9'',W 112° 12' 42.3'',1620,1/8/2018,158.9,10/20/1997,144.5,-14.4
PHOENIX AMA,LAKE PLEASANT,A-06-02 07DAA,335238000000000,614052,N 33° 52' 39.2'',W 112° 11' 12.5'',1805,12/21/2017,255.7,10/28/1997,259.6,3.9
PHOENIX AMA,LAKE PLEASANT,A-06-02 33ABC,334929000000000,614057,N 33° 49' 32.6'',W 112° 9' 36.7'',1670,1/4/2018,179.9,10/21/1997,187.7,7.8
PHOENIX AMA,LAKE PLEASANT,A-07-02 24BDA,335623000000000,565329,N 33° 56' 23.1'',W 112° 6' 37.3'',2160,12/26/2017,68.6,11/26/1997,39.8,-28.8
PHOENIX AMA,LAKE PLEASANT,A-07-02 25BCA1,335526000000000,223609,N 33° 55' 25.5'',W 112° 6' 49.1'',2070,12/26/2017,61.5,11/25/1997,15.8,-45.7
PHOENIX AMA,LAKE PLEASANT,B-06-02 01DDB,335309000000000,636025,N 33° 53' 8.69'',W 112° 24' 53.9'',2395,1/19/2018,9.7,10/20/1997,38,28.3
PHOENIX AMA,LAKE PLEASANT,B-07-02 25DBD,335504000000000,632962,N 33° 55' 3.1'',W 112° 24' 55.4'',2520,1/19/2018,22.2,10/20/1997,22.3,0.1
PHOENIX AMA,RAINBOW VALLEY,C-02-01 18DAA,331511000000000,624844,N 33° 15' 11.69'',W 112° 23' 31'',1117,12/4/2017,353.3,11/5/1997,376.6,23.3
PHOENIX AMA,RAINBOW VALLEY,C-02-01 19AAB,331447000000000,625642,N 33° 14' 47.79'',W 112° 23' 45.59'',1105,12/4/2017,337,11/25/1997,327.3,-9.7
PHOENIX AMA,RAINBOW VALLEY,C-02-01 19BAA,331447000000000,625643,N 33° 14' 48'',W 112° 24' 1.5'',1095,12/4/2017,336.7,11/24/1997,324.8,-11.9
PHOENIX AMA,RAINBOW VALLEY,C-02-01 19DAA,331423000000000,,N 33° 14' 22.1'',W 112° 23' 30.89'',1107,12/4/2017,334.1,11/24/1997,324.1,-10
PHOENIX AMA,RAINBOW VALLEY,C-02-01 20BAD,331435000000000,,N 33° 14' 39.2'',W 112° 22' 59.7'',1130,12/5/2017,350.7,11/24/1997,342,-8.7
PHOENIX AMA,RAINBOW VALLEY,C-02-01 28BAB,331356000000000,625636,N 33° 13' 55.4'',W 112° 22' 7.09'',1161,12/5/2017,371,11/25/1997,359.8,-11.2
PHOENIX AMA,RAINBOW VALLEY,C-02-01 30DBA,331330000000000,604647,N 33° 13' 30'',W 112° 23' 45.79'',1090,12/5/2017,335.6,11/24/1997,313.7,-21.9
PHOENIX AMA,RAINBOW VALLEY,C-02-01 32ADA,331250000000000,625646,N 33° 12' 47.29'',W 112° 22' 28.89'',1128,12/5/2017,333.7,11/26/1997,324.1,-9.6
PHOENIX AMA,RAINBOW VALLEY,C-02-01 33AAA,331300000000000,605576,N 33° 13' 3.4'',W 112° 21' 26.79'',1169,12/5/2017,370.9,11/25/1997,360,-10.9
PHOENIX AMA,RAINBOW VALLEY,C-02-01 33BAA,331301000000000,605578,N 33° 13' 2.79'',W 112° 21' 57.2'',1150,12/5/2017,359,11/25/1997,346.3,-12.7
PHOENIX AMA,RAINBOW VALLEY,C-02-01 33CAA,331237000000000,605577,N 33° 12' 37.79'',W 112° 21' 57.29'',1147,12/5/2017,353.3,11/25/1997,340.3,-13
PHOENIX AMA,RAINBOW VALLEY,C-02-01 33CDD,331214000000000,625645,N 33° 12' 18'',W 112° 21' 57.8'',1142,12/5/2017,257.5,11/26/1997,291.3,33.8
PHOENIX AMA,RAINBOW VALLEY,C-02-02 08DBA,331606000000000,,N 33° 16' 5.9'',W 112° 28' 57.6'',1008,12/13/2017,311.4,11/5/1997,286.1,-25.3
PHOENIX AMA,RAINBOW VALLEY,C-02-02 09BDD,331611000000000,800973,N 33° 16' 7.69'',W 112° 28' 15.5'',1000,12/13/2017,295.9,11/4/1997,277.9,-18
PHOENIX AMA,RAINBOW VALLEY,C-02-02 09CBB,331600000000000,800974,N 33° 16' 6.69'',W 112° 28' 39.59'',1007,12/13/2017,305.1,11/4/1997,283,-22.1
PHOENIX AMA,RAINBOW VALLEY,C-02-02 09CDD,331542000000000,624776,N 33° 15' 41.4'',W 112° 28' 9'',1020,12/13/2017,314.3,11/5/1997,296.1,-18.2
PHOENIX AMA,RAINBOW VALLEY,C-02-02 10CCC,331545000000000,601928,N 33° 15' 41.59'',W 112° 27' 37.2'',1015,12/13/2017,304.8,11/5/1997,274.5,-30.3
PHOENIX AMA,RAINBOW VALLEY,C-02-02 13ACB,331527000000000,626157,N 33° 15' 23.29'',W 112° 25' 1.29'',1063,12/4/2017,333.9,11/5/1997,311.3,-22.6
PHOENIX AMA,RAINBOW VALLEY,C-02-02 14ADD,331518000000000,616481,N 33° 15' 15'',W 112° 25' 33.9'',1040,12/4/2017,319,11/5/1997,293.6,-25.4
PHOENIX AMA,RAINBOW VALLEY,C-02-02 14CCC,331452000000000,616486,N 33° 14' 49.4'',W 112° 26' 34.7'',1040,12/7/2017,322.6,11/24/1997,291.9,-30.7
PHOENIX AMA,RAINBOW VALLEY,C-02-02 17ADC,331516000000000,624777,N 33° 15' 15.19'',W 112° 28' 51.7'',1044,12/13/2017,335.5,11/5/1997,319.9,-15.6
PHOENIX AMA,RAINBOW VALLEY,C-02-02 23DCC,331357000000000,802115,N 33° 13' 57.3'',W 112° 26' 4.4'',1062,12/7/2017,340.5,11/24/1997,314.3,-26.2
PHOENIX AMA,RAINBOW VALLEY,C-02-02 25CCC,331311000000000,607451,N 33° 13' 5.09'',W 112° 25' 32.5'',1078,12/7/2017,355.7,11/25/1997,327.2,-28.5
PHOENIX AMA,RAINBOW VALLEY,C-02-02 25DDA,331317000000000,605975,N 33° 13' 13.8'',W 112° 24' 32.7'',1072,12/6/2017,339.3,11/25/1997,313.9,-25.4
PHOENIX AMA,RAINBOW VALLEY,C-02-02 27DCB,331321000000000,616485,N 33° 13' 16.8'',W 112° 27' 6'',1108,1/16/2018,395.5,11/24/1997,364.2,-31.3
PHOENIX AMA,RAINBOW VALLEY,C-02-02 34CBC,331226000000000,609746,N 33° 12' 25.89'',W 112° 27' 35.5'',1158,12/7/2017,437.7,11/26/1997,415.5,-22.2
PHOENIX AMA,RAINBOW VALLEY,C-03-01 07ACC,331057000000000,,N 33° 10' 54'',W 112° 24' 0.4'',1153,12/7/2017,348,11/26/1997,330.9,-17.1
PHOENIX AMA,RAINBOW VALLEY,C-03-01 19DCC,330846000000000,629000,N 33° 8' 43.1'',W 112° 24' 0.8'',1225,12/8/2017,402.3,11/26/1997,401.3,-1
PHOENIX AMA,RAINBOW VALLEY,C-03-01 28CDD,330755000000000,614965,N 33° 7' 51.79'',W 112° 21' 57.7'',1205,12/7/2017,377.6,11/26/1997,374.9,-2.7
PHOENIX AMA,RAINBOW VALLEY,C-03-01 34ACC,330725000000000,603751,N 33° 7' 25.29'',W 112° 20' 54.29'',1225,12/8/2017,394.6,12/1/1997,394.3,-0.3
PHOENIX AMA,RAINBOW VALLEY,C-03-01 34DCD2,330700000000000,603754,N 33° 6' 59.5'',W 112° 20' 46.9'',1243,12/8/2017,409.3,12/1/1997,407.6,-1.7
PHOENIX AMA,RAINBOW VALLEY,C-04-01 23CDB,330338000000000,639910,N 33° 3' 37.6'',W 112° 20' 1.9'',1345,12/11/2017,496.4,11/17/1997,487.7,-8.7
PHOENIX AMA,RAINBOW VALLEY,D-03-01 07BBB1,331116000000000,615272,N 33° 11' 15.6'',W 112° 18' 17.29'',1273,12/6/2017,435,11/25/1997,429.7,-5.3
PHOENIX AMA,RAINBOW VALLEY,D-03-01 07BBB2,331114000000000,615271,N 33° 11' 15.19'',W 112° 18' 15.5'',1272,12/6/2017,436.1,11/25/1997,429.6,-6.5
PHOENIX AMA,RAINBOW VALLEY,D-03-01 19AAA,330934000000000,611915,N 33° 9' 34.7'',W 112° 17' 17.6'',1293,12/6/2017,450.3,11/25/1997,438.8,-11.5
PHOENIX AMA,RAINBOW VALLEY,D-03-01 31CCC,330700000000000,,N 33° 6' 59.4'',W 112° 18' 18.2'',1214,12/11/2017,370,12/1/1997,359,-11
PHOENIX AMA,RAINBOW VALLEY,D-04-01 10DCC,330515000000000,,N 33° 5' 14.7'',W 112° 14' 41.6'',1275,12/12/2017,415.1,12/3/1997,398.9,-16.2
PHOENIX AMA,RAINBOW VALLEY,D-04-01 14CDD,330423000000000,804031,N 33° 4' 22.89'',W 112° 13' 44.2'',1288,12/12/2017,393.2,12/3/1997,378.8,-14.4
PHOENIX AMA,RAINBOW VALLEY,D-04-01 21ADD,330359000000000,,N 33° 3' 56'',W 112° 15' 16.7'',1292,12/12/2017,419.8,12/1/1997,403.5,-16.3
PHOENIX AMA,RAINBOW VALLEY,D-04-01 26BBB,330324000000000,616754,N 33° 3' 22.7'',W 112° 14' 8.5'',1308,12/12/2017,399.2,12/3/1997,384.1,-15.1
PHOENIX AMA,RAINBOW VALLEY,D-04-01 28AAA,330327000000000,501545,N 33° 3' 25.89'',W 112° 15' 18'',1306,12/12/2017,423.5,12/2/1997,406.7,-16.8
PHOENIX AMA,RAINBOW VALLEY,D-04-01 28ABC,330319000000000,501868,N 33° 3' 18.5'',W 112° 15' 40.59'',1315,12/12/2017,434.8,12/2/1997,420.4,-14.4
